machine_id,temperature,vibration,pressure,rotational_speed,failure,temperature_rolling_mean,temperature_rolling_std,vibration_rolling_mean,vibration_rolling_std,pressure_rolling_mean,pressure_rolling_std,high_vibration
38,89.61,0.2492,129.84,1659.83,0,87.19,3.4223968209428923,0.1727,0.10818733752154176,120.4,13.350176028802018,0
24,63.8,0.4159,136.4,1254.47,0,60.7525,8.095592936900916,1.05825,0.976907175733703,105.7975,28.108020652475695,0
69,103.61,0.1384,118.21,1707.28,0,103.61,,0.1384,,118.21,,0
98,53.46,0.0411,108.14,1601.67,0,53.46,,0.0411,,108.14,,0
70,71.1,0.0124,82.92,2063.88,0,65.05,5.519248137201296,0.46946666666666664,0.7344034404421954,90.87,17.423027865442904,0
86,65.15,0.1447,113.71,2010.46,0,71.69,6.933880587376734,0.5806666666666667,0.5223361976096749,103.08333333333333,9.960453470265966,0
11,72.3,0.048,107.76,1065.57,0,58.195,19.9474822972725,0.7504500000000001,0.9934143168889806,105.59,3.0688434303496184,0
16,95.57,0.205,99.46,1729.27,0,95.57,,0.205,,99.46,,0
97,60.23,0.7413,113.99,1724.12,0,64.6875,13.749973030276578,0.59015,0.16452133600235563,100.9075,20.813444973542147,1
73,68.23,0.6299,101.74,1856.68,0,77.54666666666667,8.749767615961769,0.8066333333333334,0.8889749677765585,98.67333333333333,17.819027283590245,0
59,84.82,0.472,110.98,1641.72,0,80.828,4.369950800638378,0.45411999999999997,0.4740080241936838,92.792,19.835340178580253,0
70,76.4,0.957,120.72,1678.96,0,67.8875,7.246633126263995,0.5913499999999999,0.6472926669341054,98.3325,20.618686306358118,1
80,77.63,0.1657,73.38,1190.22,0,68.38,10.694348975042846,1.0607333333333333,1.3517614446836888,114.79333333333334,36.45461607716276,0
93,60.52,1.0816,79.51,1626.59,0,60.93666666666667,15.929087649119559,0.5345333333333333,0.5324569966986379,91.2,14.57488593437355,1
3,73.93,0.2548,81.76,1435.03,0,69.208,23.78787233024425,0.36326,0.28403298752081596,96.36000000000001,20.09296767528382,0
20,91.97,0.2562,138.8,1705.09,0,91.97,,0.2562,,138.8,,0
59,50.86,0.2599,112.67,1471.65,0,76.08,14.34365190598266,0.39108,0.474855101057154,91.84,18.42101517289425,0
36,64.54,0.0516,114.53,1634.16,0,68.82000000000001,10.683594900594088,0.16990000000000002,0.23002515079877678,97.53666666666668,16.458946908394033,0
19,47.77,1.8543,122.59,1684.84,0,71.83,34.025978310696665,1.1075,1.0561346883802276,99.605,32.505698731145586,1
90,83.05,0.0745,79.07,1690.5,0,80.79,4.969673027473749,0.5205599999999999,0.4336710596754181,89.846,23.330463561618323,0
67,93.38,0.2084,59.23,1276.86,0,93.38,,0.2084,,59.23,,0
19,72.25,0.1923,98.74,2225.63,0,71.97,24.061221914109016,0.8024333333333334,0.9148263514642182,99.31666666666666,22.990424818461562,0
20,59.92,0.0388,117.95,1576.16,0,75.945,22.66277233702884,0.1475,0.1537250142299554,128.375,14.743176387739517,0
96,60.36,0.0826,96.05,1689.52,0,67.816,19.568475413276325,0.28624,0.34527566233373586,96.296,10.044741410310172,0
71,70.54,0.0229,72.6,1517.7,0,75.9925,16.695127782280274,1.20305,1.1445633475988415,108.7825,34.868064065368856,0
52,70.49,0.1729,81.9,1167.53,0,83.662,16.42764042703638,0.51742,0.558167203443556,95.174,9.79041776432446,0
33,88.68,1.0074,76.41,1734.86,0,71.915,16.81596364569493,0.44982500000000003,0.40382056555686546,89.745,13.248100492775059,1
40,64.97,0.2073,87.75,1580.51,0,69.22,6.010407640085654,0.17870000000000003,0.04044650788387051,103.735,22.606203794533922,0
39,81.53,0.066,76.81,1766.64,0,77.66333333333334,17.454232533495517,0.050633333333333336,0.04106608495258993,100.39333333333333,22.11234572209229,0
82,70.42,0.5188,102.94,1300.53,0,75.86,7.693321779309634,0.35325,0.23412305525086588,104.145,1.704127342659577,0
1,63.83,2.8421,89.05,1400.31,0,66.988,10.891520555000573,1.3716,0.9455568095043259,80.86800000000001,16.656793508956035,1
11,70.04,0.1322,112.67,1580.36,0,62.14333333333334,15.675427692198172,0.5443666666666668,0.7879384641793631,107.95,4.627926101397904,0
92,80.05,0.164,80.47,1514.48,0,80.52799999999999,9.729022047461916,0.46312,0.2573552350351553,92.288,22.413928035933363,0
57,88.72,1.7851,105.11,1414.15,0,92.78,5.741707063234768,1.0269,1.0722567229912807,87.14,25.413417715844517,1
89,71.22,0.0985,99.25,1580.65,0,67.16,5.965303848086881,1.24208,1.2278937441814746,107.008,18.111516225871323,0
50,56.94,0.3579,107.92,1928.94,0,61.095,5.8760573516602115,0.30995,0.0678115403157899,96.21000000000001,16.56044081538894,0
23,90.0,0.137,110.73,1637.35,0,78.20666666666666,14.763049594624185,0.4315,0.2623663278700222,86.33999999999999,22.577747894774625,0
31,61.53,1.3467,112.87,1851.9,0,61.53,,1.3467,,112.87,,1
94,78.91,1.9956,116.62,1449.65,0,73.405,7.785245660863882,1.09825,1.2690445401954968,124.4,11.002581515262682,1
42,74.63,0.8429,110.85,1516.36,0,76.62,26.455032287512584,0.5327500000000001,0.5055909117062924,104.4275,7.022574907634191,1
99,72.62,0.189,105.96,1572.94,0,62.73,12.014145828980105,0.2539666666666667,0.24519242103567013,106.28666666666668,0.3035347316755284,0
7,67.7,0.2583,86.67,1366.66,0,73.75,5.318749853113981,0.35403333333333337,0.19908453815737004,95.84666666666668,9.365384847048908,0
16,84.3,0.1387,117.01,1575.48,0,89.935,7.969093423972393,0.17185,0.04688117959266811,108.235,12.409724009823917,0
90,30.0,1.1071,86.06,1970.35,0,71.668,23.640684634756237,0.61026,0.5091723755271882,83.674,17.805241643965417,1
60,92.05,1.23,94.16,2023.31,0,79.16600000000001,13.64594555170143,0.5113,0.42796139428691465,89.13,22.944808781072897,1
2,61.31,0.2714,82.77,1912.57,0,79.476,13.88505779606263,0.29826,0.08583442199956959,91.724,20.847516159005618,0
1,81.12,0.5343,82.35,1591.71,0,71.658,10.956713467094046,1.1465599999999998,0.9926329371927972,80.342,16.53556379444015,0
48,80.33,0.0905,93.66,1284.26,0,81.84666666666666,14.03658909184612,0.4867333333333333,0.42482448532697986,107.32333333333334,31.455461105082108,0
12,94.12,0.2854,95.34,2234.09,0,82.93,17.32816493457977,0.36656666666666665,0.12375153871097254,99.67,5.6043643707382165,0
69,77.97,0.4992,83.73,1345.84,0,90.78999999999999,18.130217869623074,0.3188,0.2551241266521064,100.97,24.38104181531215,0
37,62.56,0.2434,100.44,1957.32,0,70.66000000000001,11.881733880204525,0.12563333333333335,0.10928084614118493,115.58666666666666,14.282458938618843,0
32,50.93,0.2213,103.14,1609.79,0,82.874,20.805531235707484,0.32724000000000003,0.21093697636972045,117.218,15.897635673269164,0
9,69.77,0.0005,89.1,1190.11,1,68.03999999999999,11.428606651731434,0.85054,1.1911699681405672,102.494,18.52153962282834,0
99,45.63,0.8156,145.79,1055.45,0,58.455,13.012646412881072,0.39437500000000003,0.3448732363734053,116.1625,19.753221467227398,1
19,65.57,1.1006,106.65,1917.14,0,70.37,19.904813488199277,0.8769750000000001,0.7616849802685272,101.15,19.12635703246526,1
48,70.61,1.7444,102.37,1327.72,0,79.0375,12.763864030927314,0.80115,0.7181563826911239,106.08500000000001,25.802413969756138,1
80,64.65,0.6352,86.48,1122.01,0,67.4475,8.9288460433959,0.95435,1.1240295028749616,107.715,32.96013602318211,0
3,75.63,0.3979,102.76,1419.37,0,66.91399999999999,22.126102910363592,0.38062000000000007,0.28269743896965177,97.016,20.273032086986902,0
20,71.46,0.1569,104.82,1498.48,0,74.45,16.23285865151298,0.1506333333333333,0.10883539559046648,120.52333333333333,17.135537147499445,0
24,70.08,3.6318,99.93,1611.29,0,62.61800000000001,8.158089237070161,1.5729600000000001,1.4284231316385212,104.624,24.483282663891295,1
54,38.64,0.4455,128.37,1595.76,0,71.055,23.42325126877138,0.60765,0.1549606078976202,105.27250000000001,26.2355895366072,0
33,55.58,0.5715,65.97,1280.25,0,68.648,16.292603229686783,0.47416,0.3539268964065885,84.99,15.642386326900386,0
24,84.64,0.5735,92.39,1500.48,0,66.624,12.912957833122514,1.20538,1.394805895814898,100.976,24.722377110625914,0
75,87.06,0.933,114.28,2015.25,0,80.458,6.499124556430655,0.5318400000000001,0.31610251976218096,102.012,23.19739037047055,1
72,47.42,0.0049,82.07,1184.24,1,68.408,13.422573151225514,0.39262,0.3490110843511993,87.952,10.619268807220205,0
36,62.78,0.1244,69.07,1641.28,1,67.31,9.23109960947232,0.158525,0.18918758548065462,90.42,19.5751304806209,0
38,91.08,0.5476,89.62,1183.81,0,88.48666666666666,3.3015804296326543,0.2976666666666667,0.22956971344960406,110.13999999999999,20.122534631601457,0
84,64.23,1.1276,120.88,1376.51,0,71.29,7.791764883516441,0.7105333333333332,0.3625011632165245,113.41333333333334,6.614033061100708,1
99,73.33,0.5781,82.54,1839.72,0,61.42999999999999,13.086246597095746,0.43111999999999995,0.30976464775697043,109.43799999999999,22.775794607433564,0
89,96.63,0.2668,92.87,889.99,0,71.388,14.594960431601042,0.7149599999999999,0.8420396801814035,101.016,16.447911113573056,0
99,69.58,0.2244,108.43,2129.43,0,62.104000000000006,13.474996474953157,0.37098,0.3160828087701069,109.81199999999998,22.732031805362226,0
25,67.43,0.6696,88.41,1112.0,0,67.43,,0.6696,,88.41,,0
93,72.64,0.6759,91.2,897.17,0,63.8625,14.261810018367234,0.5698749999999999,0.44045783282852397,91.2,11.90034453282761,0
18,102.8,0.467,86.96,1505.82,0,88.81333333333333,12.120438660928627,0.5232333333333333,0.4869911121707801,80.19333333333333,9.620692975733776,0
82,81.69,0.1723,88.64,1371.3,0,77.80333333333333,6.397126959294564,0.2929333333333333,0.1957577669808617,98.97666666666667,9.032554086930963,0
66,75.29,1.2962,76.74,1314.45,0,76.405,1.5768481220459938,1.1555499999999999,0.19890913754777598,93.935,24.317402205005376,1
54,67.13,0.4013,94.85,1692.45,0,70.27000000000001,20.360934408813367,0.56638,0.16286699174479768,103.18800000000002,23.193863843697972,0
35,83.08,0.7815,121.28,1222.31,0,72.806,18.24194013804453,0.84672,1.2063038058466036,93.286,27.039540121828995,1
80,84.9,0.1206,131.66,1670.94,0,70.938,10.986863519676582,0.7876,1.0424056576016842,112.50399999999999,30.48689111733107,0
61,58.9,0.2108,125.0,1748.18,1,57.42,2.0930360723121786,0.17714999999999997,0.047588286373854656,104.22999999999999,29.373215690489193,0
41,85.3,1.038,102.75,1088.34,0,71.50666666666666,15.92397354096437,0.5364333333333334,0.4634036505394982,96.42333333333333,6.534036526782916,1
100,72.73,0.0257,133.18,1807.94,0,71.47,4.349114852472861,0.5510666666666667,0.8334868465268863,103.67333333333333,26.124077655169643,0
33,75.37,0.359,146.06,1731.97,0,73.922,12.060904609522455,0.46302000000000004,0.3571284180795474,94.186,31.850202982084745,0
68,61.74,0.3286,103.63,1965.74,0,70.3,12.105668093913689,0.21765,0.1569069947452949,107.495,5.465935418572021,0
33,69.0,0.6956,80.19,1501.61,0,72.042,11.920185401242717,0.59292,0.2766152327692747,89.79599999999999,31.992198736567016,1
14,59.55,0.1656,126.24,1249.57,0,72.3125,10.581229843453931,0.13025,0.058976520751906,93.7325,23.366074231671863,0
21,58.83,0.1236,75.93,1876.22,0,74.4975,21.25428643042778,0.41345,0.38612891197975147,83.605,25.511390266571773,0
48,80.66,1.3027,82.27,1514.59,0,79.362,11.077620231800692,0.9014599999999999,0.6611519666460957,101.322,24.753873838250048,1
20,69.67,0.424,58.35,2046.85,0,73.255,13.4678345203179,0.218975,0.1630309658725401,104.98,34.09005622367515,0
8,55.51,0.0553,114.55,1712.8,0,79.725,18.027727717787027,0.20885,0.14796095205605203,108.375,17.956774951718547,0
7,107.66,0.1072,53.69,1492.23,0,82.22749999999999,17.5023262739557,0.292325,0.20409501667932348,85.3075,22.422527920226422,0
67,58.13,3.3737,119.86,1235.56,0,75.755,24.925514036825792,1.79105,2.238205094489779,89.545,42.871884143340374,1
17,91.38,0.1088,136.19,1468.69,0,80.59,15.259364338005689,0.19935,0.12805703807288377,113.53,32.04607932337433,0
33,52.85,0.4714,134.56,1781.19,0,68.296,14.716658248393212,0.62098,0.2491708891503982,100.638,36.81320102897872,0
48,81.85,0.2725,74.68,1047.56,0,82.006,9.312831470610861,0.86908,0.6929449848292432,87.598,10.687842158265617,0
76,71.24,1.084,62.73,1378.49,0,74.78,5.00631601080076,0.8661000000000001,0.30815713524109745,67.205,6.328605691619605,1
59,65.56,0.7036,87.15,1015.66,0,72.162,13.915937625614738,0.5305199999999999,0.43428733230431665,94.352,16.203534182393675,1
86,77.95,0.4543,117.58,1187.7,0,73.255,6.469108645452373,0.549075,0.43114058322083293,106.7075,10.893978076595038,0
22,75.93,0.0054,124.08,1316.62,1,71.00333333333333,4.267790216649995,0.6709666666666667,0.8545947246112239,100.45666666666666,20.530163987005388,0
30,62.81,1.0593,113.29,1418.78,0,82.18333333333334,18.16031479169162,1.3832666666666666,1.2362084789117624,103.53666666666668,9.000985131269434,1
38,62.13,0.2941,110.56,1606.01,0,81.8975,13.451223922007985,0.29677499999999996,0.18745136924902236,110.245,16.431322730281536,0
51,51.39,1.341,147.22,1710.53,0,65.902,10.422819676076143,0.80862,0.662501088300993,114.154,23.30663596489206,1
54,79.58,0.3421,90.44,1915.03,0,69.42,19.732337671953626,0.53384,0.19190999973946118,107.494,16.17593366702522,0
8,56.19,0.5925,84.44,1980.96,0,75.018,18.828926416553866,0.28558000000000006,0.2141420019519758,103.58800000000001,18.87885510299817,0
27,75.06,0.0359,76.22,1855.58,0,71.6925,6.97391508886269,0.2147,0.20254880893256322,87.08500000000001,13.790930594657734,0
27,83.89,0.6835,108.66,1386.17,0,74.13199999999999,8.138330295582755,0.30846,0.2733572808615128,91.4,15.353776408427995,0
98,78.12,0.2062,96.41,1570.14,0,65.79,17.43725322406026,0.12365,0.11674332957389899,102.275,8.294362543318211,0
21,64.15,0.2164,116.5,1331.32,0,72.428,18.979532923652254,0.37404000000000004,0.3458141017945914,90.184,26.5431625847411,0
30,88.63,0.0632,90.99,1575.19,0,83.795,15.174141381530182,1.05325,1.2060064690263204,100.4,9.6626359412602,0
97,68.88,0.0794,112.58,1451.8,0,65.526,12.054531513086685,0.488,0.2692091473185857,103.242,18.76563534762413,0
28,54.99,0.1027,92.32,1157.31,0,75.748,15.758241335885167,0.7125,0.46133815688711466,99.40799999999999,20.42247462968188,0
64,70.74,0.1989,96.75,1935.59,0,74.65666666666667,3.4084356137872653,0.20533333333333334,0.01689506831395878,78.00666666666666,17.5663209959665,0
97,83.8,1.1127,98.64,2012.42,0,68.796,14.645986822334642,0.58178,0.3911193129979649,107.572,12.716747618789961,1
69,64.88,0.2296,65.99,1272.58,1,82.15333333333332,19.700975441163646,0.28906666666666664,0.18760696504483337,89.31,26.553425391086552,0
61,88.17,0.6443,97.2,1656.23,0,67.67,17.815103143119885,0.33286666666666664,0.27180022688241695,101.88666666666666,21.162857400014147,0
48,63.45,0.0432,111.24,1285.54,0,75.38,8.051701683495223,0.69066,0.7808993552308774,92.84400000000001,14.761129021860073,0
19,65.49,0.4471,80.24,1476.23,0,69.39399999999999,17.375674950919173,0.791,0.6870818801278346,96.968,19.021271513755334,0
4,59.31,0.3288,138.2,1340.51,0,80.21000000000001,12.167201814714836,0.43184000000000006,0.20325747956717363,108.576,23.421710654860373,0
35,85.26,1.9074,100.1,1311.85,0,77.062,18.15013553668402,1.16846,1.2377205350966751,97.1,26.21085176029196,1
64,74.2,0.9361,87.46,1557.05,0,74.5425,2.7923272850199155,0.388025,0.3656436459632976,80.37,15.101604771237616,1
49,60.3,0.3033,86.85,955.39,0,67.96000000000001,10.832875887777918,0.7669999999999999,0.655770828872404,95.09,11.65311975395431,0
17,69.06,0.7461,127.41,1343.13,0,76.74666666666667,12.678238573766201,0.3816,0.3283968483405406,118.15666666666668,24.035260209395137,1
44,30.0,0.1072,83.5,2704.67,1,67.8,26.852748462680687,0.15866,0.1269231972493602,89.954,21.8117532536933,0
92,86.67,0.4132,105.96,1037.67,0,82.314,9.907291759103495,0.46874000000000005,0.2555258460508447,93.904,23.195541166353497,0
30,72.44,0.0388,117.66,1385.91,0,81.524,14.088226644968488,0.85036,1.1387099995169974,103.852,11.384481542872301,0
93,38.91,0.2139,111.08,1586.43,0,58.872,16.6455660762859,0.49867999999999996,0.41333517513030504,95.176,13.610897472246272,0
46,53.15,0.128,88.75,1446.12,1,53.15,,0.128,,88.75,,0
6,68.68,0.6345,116.78,1270.83,0,67.24666666666667,4.159535230447427,0.4633333333333333,0.16813668051122374,91.34666666666668,29.11464293673088,0
99,55.29,0.3368,103.12,1790.41,0,63.29,12.280983266823547,0.42878,0.26441072595490517,109.16799999999998,22.89997532749762,0
37,86.9,0.6953,65.6,1544.81,0,74.72,12.651144875728308,0.26805,0.2984820988490488,103.09,27.580049552771534,1
24,81.28,0.3621,124.47,1312.97,0,73.14399999999999,9.317149778768188,1.05158,1.4464841329928235,112.21,18.01400149883418,0
93,80.39,0.0452,87.73,1757.18,0,65.90599999999999,16.86387351707786,0.50412,0.4055325967169593,95.41,13.434654815066887,0
46,35.93,0.6647,96.49,1341.8,0,44.54,12.176378772032347,0.39635,0.37950420946282004,92.62,5.473006486383869,0
53,67.12,0.8956,106.19,1237.53,0,59.838,11.356811612420099,0.25276,0.3637495195873116,102.55,21.574037637864638,1
95,64.54,1.1693,89.36,1676.34,0,65.1,0.7919595949289213,0.7568,0.5833630944789018,94.95,7.905453813665606,1
99,60.69,0.4243,115.14,1107.88,0,60.903999999999996,11.11908629339659,0.47584,0.22973056609863646,111.00399999999999,22.946429569760955,0
60,68.77,0.7004,77.92,2027.35,0,76.03999999999999,13.934399879435071,0.55216,0.43582791672860977,90.26,22.027692797930516,1
97,58.11,0.6973,88.51,1954.83,0,64.03,13.09457712184704,0.64996,0.3712153795305361,100.854,11.973952146221395,1
63,78.23,0.0847,124.51,1664.07,0,72.49,10.13273243832416,0.095025,0.04692635187184274,115.2525,18.718118450670556,0
85,86.5,0.0897,100.51,1325.34,0,88.175,2.36880771697493,0.3773,0.40672782053850215,102.14,2.3051681066681384,0
32,85.21,0.0368,78.86,1179.66,0,78.27799999999999,15.735481244626735,0.20214,0.13399419017255942,104.954,17.34209848893727,0
87,72.93,0.1928,101.57,728.17,0,70.8225,12.794554505726255,0.53755,0.3775553513504124,82.57249999999999,20.623007176452226,0
33,104.99,0.3208,108.03,1984.79,0,71.55799999999999,20.88096669218166,0.4836600000000001,0.15398720076681696,106.96199999999999,34.23641292542196,0
67,92.1,3.0824,68.28,1209.17,0,81.20333333333333,19.99233936620057,2.2215000000000003,1.7494692423703824,82.45666666666666,32.706767393512514,1
18,73.48,0.2819,133.09,1606.23,0,84.98,12.518564880475184,0.4629,0.41553259799924247,93.4175,27.5902064447997,0
25,67.77,0.6478,135.79,1559.69,0,67.6,0.24041630560342353,0.6587000000000001,0.015414927829866726,112.1,33.502719292618615,0
95,95.07,0.5911,102.4,998.25,0,75.08999999999999,17.31224711006633,0.7015666666666668,0.42344824162267264,97.43333333333334,7.05329237543244,0
54,90.11,0.1144,96.0,1318.67,0,73.454,21.816854264535944,0.40974000000000005,0.22683613689181006,102.756,15.147357195233758,0
58,53.84,0.0301,100.46,1160.08,0,70.95333333333333,15.164225444556449,0.14186666666666667,0.1629200519682379,100.77999999999999,8.17469877120864,0
67,91.29,0.3948,117.86,1737.93,0,83.725,17.085011950049473,1.7648249999999999,1.6954753441144463,91.3075,32.03910254152988,0
46,72.68,0.6025,109.05,1751.15,0,53.919999999999995,18.38709601867571,0.4650666666666667,0.29356032315919894,98.09666666666665,10.24492720000163,0
24,62.09,3.1746,104.78,1426.78,0,72.378,10.177279597220473,1.63158,1.6271740370962167,111.59400000000001,18.251041888067654,1
32,45.31,0.2221,127.65,1247.17,0,69.436,19.748563998427823,0.22614,0.12178687531914108,107.16199999999999,19.73488839593476,0
47,70.97,1.1334,122.62,1556.39,0,84.03,13.819659908984738,0.7394499999999999,0.7092780014446616,118.8775,13.088907199100566,1
86,74.82,0.2406,80.8,1832.14,0,73.568,5.645960502872826,0.48738000000000004,0.39804901331368725,101.526,14.941511971684793,0
23,98.81,0.5846,117.75,1055.54,0,83.3575,15.856316039147725,0.469775,0.22748764618472508,94.1925,24.217421243118903,0
66,89.36,0.456,123.03,2133.8,0,80.72333333333334,7.562224099650402,0.9223666666666667,0.4276749037918093,103.63333333333333,24.038324262172132,0
27,66.26,0.0272,105.57,1426.86,0,74.706,7.243274811851342,0.30467999999999995,0.2779837171490445,95.496,15.969036602124755,0
2,80.84,0.0408,111.98,1464.35,1,78.814,13.683953376126345,0.24786000000000002,0.14407049663272567,89.48800000000001,16.84904062550745,0
90,87.39,0.0105,93.85,1980.8,0,71.86600000000001,23.798536299529005,0.38517999999999997,0.4656005927831279,83.05,17.26938765561768,0
17,76.29,0.2317,75.91,1483.26,0,76.6325,10.354256371174124,0.344125,0.27841305495013463,107.595,28.83269613939471,0
33,66.19,0.6848,137.75,1468.46,0,73.67999999999999,19.33302614698485,0.50632,0.176792454590121,121.31800000000001,27.044459136762182,0
9,67.02,0.0948,73.21,1225.96,0,69.518,10.510019980951508,0.62292,1.208452836067672,94.24600000000001,20.89646453350423,0
43,80.78,0.4655,133.63,1326.87,0,72.375,11.886464991745864,0.42405000000000004,0.05861915216036479,128.995,6.554879861599288,0
48,81.19,0.1704,98.7,1288.16,0,75.55199999999999,8.191844725090911,0.7066399999999999,0.766227259368916,93.852,15.000918971849682,0
39,70.61,0.7973,124.95,970.29,1,75.9,14.681196590650687,0.2373,0.37483604415797583,106.5325,21.834102340146707,1
93,35.71,0.8007,100.46,875.92,0,57.634,19.890918279456077,0.5634599999999998,0.4266673915358425,93.996,12.150832481768475,1
42,55.64,0.7467,118.75,1430.52,0,72.424,24.757496440472327,0.5755399999999999,0.4481869565259569,107.292,8.832565878610815,1
26,84.3,0.372,108.98,1085.68,0,80.545,5.310371926710966,0.41225,0.05692209588551709,114.505,7.813529932111343,0
99,43.04,0.1674,86.61,1695.8,0,60.386,12.031439232278071,0.3462,0.16337859406911293,99.168,14.059707322700575,0
50,92.76,0.8289,102.68,1433.77,0,71.64999999999999,18.748015895022068,0.48293333333333327,0.30342858028427927,98.36666666666667,12.291368244964971,1
