machine_id,temperature,vibration,pressure,rotational_speed,failure
100,72.57,0.0368,95.36,1015.74,0
53,74.62,0.005,66.2,1445.86,0
23,66.14,0.1826,88.89,1694.4,0
16,73.88,0.2491,109.01,1323.83,0
57,44.71,0.1379,92.65,1557.87,0
39,83.23,0.0334,87.99,1319.39,0
53,110.28,0.3774,98.89,1168.36,0
42,66.72,0.1596,94.61,1646.36,0
58,80.61,0.7949,115.11,1813.37,0
39,87.77,0.004,73.46,1812.62,0
14,94.2,0.9243,110.53,1427.64,0
95,71.04,1.5478,99.08,847.26,1
5,47.95,0.6296,108.69,1526.5,0
35,79.01,0.6615,72.22,1880.8,0
87,76.93,1.3557,117.66,1105.57,0
93,69.82,0.1173,110.86,2034.27,0
75,73.0,2.6075,133.46,882.32,0
18,77.16,0.7425,83.35,1619.1,0
76,80.43,0.6484,88.3,1748.93,0
9,79.8,0.224,64.32,1940.46,0
74,71.73,0.3946,83.53,1637.7,0
58,80.76,0.5305,128.69,1402.42,0
17,70.72,0.4842,105.9,1550.43,0
7,84.63,0.6104,85.47,1295.29,0
46,65.59,0.043,102.66,903.1,0
13,76.1,0.2198,98.77,1427.4,0
40,50.64,0.2846,61.82,1647.34,0
42,69.45,0.151,65.44,1807.72,0
9,83.51,0.0947,122.14,1354.26,0
50,59.49,0.0748,114.73,1943.15,0
27,70.2,0.2282,70.31,1449.61,0
66,38.92,0.3401,97.46,1643.57,0
5,54.48,0.0325,85.69,1723.78,0
29,58.4,1.4636,121.78,1516.02,0
37,76.53,0.7246,108.95,1472.81,0
38,80.0,0.6562,77.91,1967.14,0
83,74.16,0.0949,102.4,990.3,0
8,69.26,0.4629,99.18,1512.72,0
65,69.31,0.3772,99.23,949.67,0
86,85.74,2.0219,89.8,960.74,0
17,78.19,0.6885,100.5,1484.07,0
71,69.99,0.4287,82.98,1342.23,0
89,94.4,0.9513,76.24,2123.68,0
45,104.25,0.0843,75.07,1423.99,0
4,56.31,0.0077,79.02,1840.54,0
36,82.84,0.586,108.45,1515.49,0
70,120.0,0.0517,108.99,1139.53,0
31,79.2,0.0613,129.21,971.21,0
19,76.73,0.6826,95.43,1090.87,0
61,74.16,0.1577,114.03,1598.38,0
54,82.35,0.4953,100.94,1979.14,0
39,86.32,1.2469,105.99,1225.9,0
91,56.33,0.1902,116.17,1751.35,0
74,74.6,0.1224,111.64,1445.48,0
90,40.96,0.0563,102.17,1180.55,0
19,71.86,0.0699,87.73,1606.38,0
39,61.46,0.0321,105.52,1977.43,0
67,80.09,0.0459,127.29,1477.36,0
45,50.15,0.2828,103.51,1748.86,0
13,67.32,0.1935,92.09,1592.59,0
92,89.5,0.613,116.43,1593.11,0
58,64.86,1.021,72.3,1259.07,0
20,46.43,0.768,92.8,1647.24,0
92,78.86,0.3782,80.38,1061.47,0
72,66.2,0.054,97.57,1608.4,0
61,72.21,0.6185,124.93,1911.76,0
39,64.05,0.2254,112.82,2041.18,0
1,104.62,0.0448,62.64,1187.32,0
3,51.63,0.9241,87.63,1632.52,0
77,117.5,0.2064,70.02,1288.41,0
92,69.14,0.1231,121.17,1542.16,0
62,77.75,1.0257,88.35,2076.65,0
63,66.38,1.1621,101.52,1763.33,0
25,65.75,0.207,102.48,1304.26,0
56,63.23,0.2191,104.12,1287.35,0
33,84.02,0.4333,50.0,1505.09,0
38,53.84,0.6611,107.22,1525.5,0
6,80.46,0.0326,89.03,1539.87,0
58,42.23,0.4499,116.92,1053.24,0
44,79.1,1.5269,104.06,2099.73,0
45,87.74,0.152,112.63,2129.37,0
32,55.88,1.1975,85.44,1643.8,0
45,85.18,1.4996,77.42,1238.96,0
61,75.77,0.1568,117.81,1311.91,1
47,98.98,0.7016,111.27,1217.42,0
21,62.17,0.1364,104.44,1190.35,0
80,117.24,0.669,104.42,1309.78,0
85,39.14,0.7983,108.41,1626.69,0
75,70.06,0.142,74.15,1538.54,0
36,49.52,0.6292,121.51,1957.26,0
99,102.77,0.8359,96.92,1043.03,0
19,71.07,0.222,97.49,1235.74,0
20,72.42,0.0918,91.64,899.97,0
57,81.65,0.0482,50.61,1543.41,0
18,74.93,0.4283,111.5,1980.19,0
47,66.09,1.9106,80.03,1358.27,0
49,56.15,0.8657,102.16,1909.63,0
14,77.53,0.2862,83.6,1708.13,0
15,80.68,0.3846,93.13,1760.03,0
31,85.43,0.1639,92.02,1675.77,0
1,103.69,0.089,83.13,2040.97,0
54,42.39,0.329,95.48,1439.94,0
3,73.98,0.3113,90.38,1706.04,0
16,92.88,0.369,79.19,2053.64,0
87,73.13,1.5267,123.46,1193.01,0
57,39.93,0.463,83.97,1435.45,0
75,55.63,0.4654,111.24,1672.43,0
12,79.93,0.0685,113.36,1242.39,0
74,79.38,2.8259,118.48,1229.79,0
96,85.09,0.7411,89.09,2108.99,0
16,63.28,1.0486,96.03,1256.39,0
72,78.9,0.2675,96.64,1390.07,0
76,60.81,0.3487,110.54,1564.78,0
24,78.9,0.3692,95.15,1628.61,0
28,75.8,0.1079,109.17,1336.43,0
8,62.69,0.5848,94.88,1437.63,0
92,98.37,1.1664,122.34,1199.45,0
36,49.42,0.0894,99.77,1333.87,0
90,72.88,0.0451,97.36,1708.6,0
8,62.36,0.6701,106.79,1771.94,1
58,102.51,0.1596,132.71,1805.45,0
60,83.98,0.4889,87.9,1498.54,0
50,65.26,0.595,120.79,1440.98,0
28,70.8,0.1942,83.65,1107.67,0
92,102.92,0.8441,100.88,1393.23,0
41,60.81,0.3992,84.1,1552.03,0
100,48.53,1.0163,92.57,1826.43,0
64,79.37,0.7205,86.43,920.05,0
27,79.7,1.0147,113.96,1398.95,0
63,84.99,0.0102,90.06,820.25,0
17,85.09,0.1395,110.6,1018.89,0
73,101.56,0.0472,89.46,1895.24,0
33,49.23,0.2918,99.89,1109.48,0
84,56.96,1.1035,129.15,1532.42,0
77,84.93,0.3151,85.09,1807.85,0
92,58.42,0.9476,85.47,1359.58,0
29,53.15,0.1981,95.08,1132.77,0
13,102.99,0.2074,99.65,1535.75,0
46,50.7,1.1296,112.42,1967.95,0
35,69.73,0.2774,100.86,1797.83,0
6,74.11,0.7798,104.9,1425.49,0
82,94.64,0.135,76.91,1332.9,0
69,46.97,1.486,106.03,1846.92,0
47,81.23,0.4273,106.57,1061.57,0
25,61.64,0.7122,113.43,1781.09,0
66,84.41,0.0469,93.43,1340.85,0
10,61.4,0.3393,99.87,1053.85,0
56,98.58,1.1565,114.13,970.05,0
30,61.49,1.0479,78.83,1990.53,0
5,38.07,0.024,64.1,1439.66,0
33,63.17,0.181,77.82,1231.73,0
65,71.08,0.2929,87.21,1486.89,0
18,91.24,0.0945,121.45,1328.32,0
96,56.12,0.6547,140.59,1338.5,0
49,56.42,0.102,81.81,1351.12,0
11,89.41,0.2128,98.32,1502.49,0
85,54.37,0.5443,89.46,1727.23,0
26,72.32,0.329,109.62,1041.32,0
63,72.62,0.6708,105.6,1905.13,0
89,78.26,1.6248,82.47,1216.5,0
86,63.75,0.062,87.58,1576.86,1
59,61.1,0.6182,97.14,1482.56,0
27,80.02,0.1309,124.61,1257.93,0
49,61.56,0.2676,86.92,1840.59,0
77,54.6,0.0167,68.97,1261.75,0
33,93.42,0.073,126.06,1925.64,0
98,82.32,0.1927,109.95,1700.41,0
99,101.51,0.2093,76.74,1275.14,0
1,86.76,1.1492,106.13,1140.47,1
21,55.98,0.677,116.23,1819.56,0
55,76.45,1.7911,101.87,1157.67,0
6,59.77,0.457,127.25,1460.06,0
92,50.23,0.1383,111.11,1709.04,0
81,68.29,0.1985,106.11,1639.07,0
69,89.72,0.1927,104.08,1439.15,0
95,79.12,0.1976,102.72,1281.1,0
5,54.14,0.5588,117.56,1716.63,0
3,67.76,0.3784,97.01,935.71,0
53,72.86,0.2434,118.99,1577.87,0
23,49.66,0.0807,106.24,1111.0,0
53,85.7,0.0112,102.11,1236.83,0
37,71.57,0.1235,93.84,1610.5,0
74,54.14,0.0568,94.03,1275.11,0
74,53.29,0.7696,106.38,1847.19,0
83,91.51,0.0597,120.26,1711.93,0
17,69.29,0.6441,110.09,1290.75,0
85,92.86,0.2436,85.71,1432.42,0
78,98.58,0.0381,68.02,1168.91,0
73,90.34,0.8376,114.8,1641.89,0
1,67.0,0.4333,153.66,1970.44,0
51,37.53,0.1344,94.48,1141.46,0
45,79.69,1.1254,90.73,1556.52,0
77,106.37,0.0232,116.41,1597.03,1
4,74.47,0.1127,82.78,1124.99,0
62,45.15,0.6973,129.92,1197.48,0
65,64.88,0.6179,108.25,957.5,0
32,72.24,0.1707,99.47,1668.26,0
34,58.53,0.032,84.52,1392.09,0
92,36.54,0.9762,117.64,1282.31,0
95,73.53,0.1882,91.12,2119.3,0
72,63.23,0.1089,114.18,959.39,0
39,101.59,0.3629,107.98,1885.51,0
26,76.52,1.2052,125.83,853.78,0
34,82.04,0.0223,103.18,1343.78,0
54,73.21,0.7258,162.33,990.44,0
3,76.41,0.4249,111.1,1253.99,0
50,50.22,0.2771,102.93,1337.73,0
12,59.4,0.6814,92.22,1287.08,0
65,91.33,1.6881,117.53,1575.02,0
54,78.14,0.1302,92.67,1763.31,0
5,69.02,0.0775,84.52,1466.06,0
94,82.29,1.2202,90.63,1597.02,0
94,82.59,0.5527,96.16,1968.3,1
57,104.86,0.2881,145.0,1290.6,0
17,77.45,0.4258,105.85,1771.16,0
47,59.06,0.6845,86.78,2257.68,0
23,73.26,0.7415,121.78,2044.24,0
79,84.11,1.2622,103.77,1988.8,0
85,89.93,0.2783,125.9,1718.43,0
14,50.77,0.1737,138.24,1845.35,0
66,78.81,0.5104,70.16,1354.85,0
75,61.54,0.2687,52.5,1475.59,0
51,66.5,0.4514,139.83,1440.72,0
38,87.69,0.2724,86.25,1301.0,0
64,86.19,0.083,66.03,1543.97,0
98,64.83,0.3169,89.5,1342.6,0
38,72.63,0.5871,80.65,1518.67,0
50,66.96,0.8029,84.55,1085.78,0
98,118.38,0.3399,117.11,1339.97,1
82,79.18,0.0903,92.81,1894.69,0
30,62.41,0.2678,67.64,1558.49,0
79,94.83,0.7716,100.65,1900.41,0
91,95.36,0.2662,82.98,1318.33,0
51,101.88,0.5962,95.01,1425.51,1
63,106.32,0.3538,96.16,1564.48,0
98,85.62,0.138,116.91,1441.59,0
52,69.75,0.7952,89.89,1081.72,0
38,71.96,0.044,113.96,1670.06,0
97,70.62,0.3721,68.1,1204.32,0
88,68.94,0.1172,117.98,1496.87,0
79,93.6,0.0347,125.98,860.86,0
30,75.01,0.3495,95.4,1305.42,0
51,89.57,0.3461,83.63,1462.13,0
81,85.15,0.6136,78.45,1668.39,0
5,58.52,0.6828,99.49,1129.37,0
29,49.24,0.6506,124.32,1232.64,0
4,56.45,0.2634,91.48,2029.29,0
10,68.6,0.4994,122.23,2089.57,0
56,77.01,0.4301,76.97,1654.41,0
17,65.28,0.2737,92.97,1883.89,0
74,85.55,0.4547,99.13,1381.53,0
17,67.08,1.4711,104.33,1695.99,0
84,78.85,0.1071,93.34,1680.92,0
88,76.76,1.181,124.93,1217.52,0
69,101.02,0.0275,125.25,1558.95,1
34,60.37,0.1844,96.5,1411.4,0
6,108.13,0.1699,89.59,1610.35,0
53,66.08,0.4922,87.99,1339.47,0
66,54.9,0.0703,120.69,1063.54,0
77,71.75,1.07,86.7,1505.18,0
43,120.0,0.8817,70.77,1749.18,0
75,88.43,0.5279,73.76,1749.23,0
23,84.04,0.3066,113.34,967.14,0
55,86.93,1.3512,72.69,1554.73,0
80,63.46,0.8882,92.02,1706.57,0
95,79.89,0.3459,102.04,1541.11,0
75,75.04,0.6051,66.36,1759.4,0
16,102.14,0.4184,103.65,1076.83,0
8,73.37,0.4433,93.51,1156.5,0
4,69.33,0.201,61.85,1676.81,0
4,57.53,0.31,103.9,1395.52,0
56,77.1,0.0407,107.92,1851.89,0
25,79.39,0.2211,103.69,1592.04,0
67,56.98,0.5951,110.09,1231.38,0
96,81.8,1.5311,105.16,1216.27,0
67,78.5,1.6493,114.6,936.97,0
27,90.2,0.4057,81.08,1706.24,1
93,93.19,0.4665,72.06,1464.98,0
32,76.41,0.1027,76.77,1774.9,0
50,59.45,0.5942,83.76,1577.32,0
61,62.54,0.0366,140.44,1534.35,0
51,101.43,0.1675,83.93,1744.62,0
19,77.48,0.5519,89.56,1470.63,0
21,101.19,0.1858,95.31,1400.29,0
5,82.48,0.0256,92.87,1499.97,0
82,86.31,0.8915,136.3,1752.52,0
92,89.08,0.1858,65.49,1217.45,0
42,56.65,0.0326,143.71,1777.42,1
61,79.6,0.0389,102.89,1519.01,0
22,56.45,0.145,119.23,1384.78,0
21,70.73,0.098,100.41,1554.97,0
70,84.6,0.7443,116.31,1852.92,0
1,59.62,0.1941,81.11,1850.69,0
5,83.39,0.8166,72.9,1617.62,0
12,52.52,0.0955,151.86,1687.79,0
90,92.15,0.3395,138.27,1512.97,0
46,65.03,0.5824,78.92,1324.56,0
34,59.59,0.5278,114.33,1633.47,0
49,53.47,0.4596,123.16,1365.36,0
78,66.31,1.2939,113.2,1192.05,0
90,46.39,0.1297,95.83,1373.3,0
45,66.77,0.3403,140.49,1007.38,0
27,91.49,1.0771,113.75,1128.44,0
73,72.17,0.0405,81.44,2108.73,0
26,57.34,0.0288,92.26,1837.79,0
47,78.39,0.1328,78.6,1427.96,0
86,77.07,0.5012,97.85,1656.64,0
56,104.35,0.1505,97.21,1214.84,0
94,86.86,0.1055,115.11,1698.48,0
63,79.58,0.307,114.81,1578.37,0
48,88.58,0.4754,107.77,1288.52,0
61,72.98,0.1429,107.23,1403.02,0
81,73.87,0.1788,120.87,1382.19,0
26,99.88,0.4754,95.48,1755.0,0
36,50.47,1.457,52.14,1475.59,0
1,89.52,0.5616,142.22,1026.56,0
8,73.34,0.7637,81.79,1365.33,0
99,70.63,0.2285,113.91,1265.29,0
52,66.71,0.1589,93.19,1056.61,0
79,77.31,0.3028,127.96,1271.64,1
47,74.35,0.8229,80.77,852.45,0
56,68.78,0.3047,85.78,1220.77,0
86,64.46,0.9378,90.04,1558.83,0
14,46.42,2.2447,111.09,1636.12,0
90,64.14,0.0374,104.46,1651.04,0
28,67.32,0.0232,111.3,1787.21,0
87,77.27,0.081,102.54,1856.28,0
78,104.45,0.2426,118.64,1192.64,1
88,65.76,0.0702,118.98,1087.0,0
2,59.64,1.0227,130.29,1512.78,0
26,64.28,0.0117,106.88,1663.98,1
14,77.3,0.1897,106.78,1249.4,0
59,83.83,0.1021,135.34,1579.39,0
56,85.93,1.3407,123.95,2046.76,0
7,87.42,0.5535,110.37,1099.13,0
3,89.54,1.2154,72.11,1501.77,0
23,70.82,1.7937,66.33,1811.63,0
18,105.8,0.3437,112.25,1440.67,0
38,69.68,0.1335,113.08,1623.86,0
99,76.64,0.1077,85.54,1773.03,0
15,94.44,0.1261,107.08,1409.49,0
64,83.5,0.6165,81.74,1181.65,0
89,41.39,0.0206,111.44,1469.74,0
28,75.08,0.0264,111.96,1171.59,0
74,87.93,0.4684,111.83,1334.88,0
39,54.85,0.5137,106.71,1632.58,0
57,86.26,0.5472,94.12,1554.34,0
17,80.85,0.2325,95.77,1799.35,0
86,92.76,0.8198,123.18,1569.6,0
90,64.62,0.3814,108.3,1266.09,0
44,89.94,0.0557,109.76,1200.99,0
25,77.39,0.7975,101.73,1688.34,0
17,101.49,1.5295,113.03,1572.07,0
13,116.79,0.031,119.18,1442.37,0
84,98.07,0.2483,87.44,1601.64,1
25,82.21,0.3342,111.85,1288.72,0
68,109.82,0.0792,95.48,766.35,0
10,84.05,1.0114,106.28,1812.83,0
67,61.38,0.1671,116.7,1694.68,0
18,74.41,0.7639,70.97,1473.91,0
100,86.43,0.5558,78.32,1230.4,0
86,87.39,0.4557,86.81,1435.94,0
34,58.12,0.1067,85.39,981.1,0
8,58.6,0.1247,96.75,1534.35,0
40,69.88,0.0243,133.85,919.24,0
83,83.02,0.1377,123.57,1531.98,0
42,84.94,0.2119,88.39,1288.38,0
41,77.12,0.8953,117.38,1455.72,0
6,62.48,0.2282,99.14,1158.24,0
52,101.05,0.7025,106.87,1952.45,0
26,58.92,0.2894,80.38,1608.15,0
64,94.54,0.7683,73.59,1293.45,0
98,86.08,1.8705,114.65,1446.16,0
59,94.2,0.1371,100.66,1981.82,0
56,68.33,0.9915,110.45,1215.07,0
59,72.86,0.4862,131.87,1166.31,0
70,75.83,0.8499,95.22,1153.47,0
33,67.85,0.5272,95.41,1295.62,0
53,78.38,0.2758,135.37,1948.52,0
22,98.69,0.1294,100.34,1332.04,0
21,55.55,0.0363,83.93,1374.89,0
70,65.14,0.3834,114.71,1560.5,0
70,63.51,2.3192,95.25,1490.65,0
4,73.58,0.6698,83.55,1790.84,0
94,72.97,0.1983,101.79,1746.39,0
75,86.58,0.8778,116.53,1598.18,0
62,75.51,0.7326,76.82,1431.06,0
62,79.54,0.1654,76.35,1787.95,0
94,80.98,0.0072,98.4,1263.84,0
95,78.68,0.0629,78.0,1244.63,0
24,85.55,1.049,74.48,1377.62,0
55,73.17,0.9057,100.12,1848.52,0
9,99.7,0.1749,122.12,1248.92,0
3,113.12,0.1679,115.76,1319.89,0
31,85.59,0.7872,97.86,1552.19,0
40,78.42,1.3882,125.65,1483.01,0
36,84.37,0.7551,134.7,1386.17,0
24,58.48,0.4652,109.82,1640.11,0
95,77.7,0.139,92.68,1358.07,1
6,64.03,0.373,131.25,1816.81,0
66,82.65,0.133,130.37,1571.22,0
84,64.1,0.8252,105.07,1804.95,0
92,69.83,0.2447,124.46,1262.81,0
75,46.92,0.897,84.37,1455.53,0
4,57.4,0.2403,58.66,930.78,0
79,80.32,0.8691,80.58,1901.13,1
6,61.97,0.2027,104.13,2188.17,0
94,90.96,0.29,98.52,1413.56,0
51,60.69,0.4779,119.24,1611.82,0
62,81.8,0.0364,70.29,1533.97,0
57,63.57,1.4803,70.68,1112.38,0
66,80.78,0.4262,115.25,1874.24,0
79,51.98,0.3545,71.28,1417.62,0
75,68.2,0.9144,94.58,885.51,0
8,62.31,1.0041,100.49,1285.24,0
26,88.25,0.3693,86.99,1081.68,0
51,81.93,1.3104,111.56,1536.67,0
45,56.51,0.0335,58.76,1534.87,0
44,71.95,0.0601,136.64,1855.85,0
5,63.42,0.4541,93.4,2048.94,0
70,89.25,0.2185,96.59,2073.43,0
26,94.07,0.312,153.87,1192.39,0
68,53.38,0.1988,72.8,1685.78,0
19,87.4,0.2594,79.1,1739.05,0
84,62.65,0.8648,128.09,1342.95,0
97,71.21,0.4501,68.87,1586.14,0
20,75.48,2.9656,109.9,1619.8,0
12,102.25,0.7729,87.87,1354.47,0
47,59.94,0.1599,67.68,1884.58,0
1,87.52,0.1535,110.54,1570.54,0
90,57.43,0.2047,111.13,1448.5,0
14,56.39,0.9266,100.03,1132.93,0
64,75.43,0.0138,141.38,1845.4,0
38,75.33,0.1308,84.57,1522.49,0
37,32.52,1.1765,117.33,1523.49,0
11,92.39,0.5107,106.55,1246.16,0
100,42.91,0.1286,119.43,1768.14,0
77,72.81,0.1237,89.92,1159.57,0
3,94.91,0.9925,72.31,837.58,0
33,108.14,1.121,86.36,1287.37,0
6,69.55,0.1479,98.72,1604.11,1
50,53.51,0.2728,113.62,1601.52,0
10,94.36,0.8997,100.35,1542.15,0
5,87.98,0.737,104.3,1448.37,0
23,67.67,0.8408,134.51,1547.59,0
10,65.76,0.3653,99.52,2358.09,0
44,64.24,1.2127,89.35,1574.93,0
2,69.83,0.1972,108.81,1373.28,0
13,79.74,0.0852,65.68,1468.59,0
40,66.51,0.6168,65.64,1437.78,0
2,68.41,0.3876,97.32,1520.8,0
84,84.62,0.9641,81.34,1226.55,1
65,52.76,0.0423,87.84,1739.68,0
63,69.36,0.928,118.7,1589.06,0
73,49.86,0.1736,110.52,1263.27,0
17,76.63,0.5319,98.46,1805.93,0
9,45.91,0.0205,101.66,929.2,0
75,88.35,0.4703,91.51,2145.77,0
15,55.28,0.6316,116.99,2065.56,0
24,48.41,0.23,115.85,2017.54,0
38,69.55,0.1213,119.82,1351.04,0
35,100.67,0.3857,118.9,1572.2,0
94,85.67,0.8955,101.08,1313.45,0
95,46.17,0.1954,86.04,1629.2,0
49,54.85,0.1455,96.65,1505.51,0
69,69.07,0.1635,102.33,1361.92,0
62,108.58,1.4893,86.52,1358.73,0
60,60.92,0.2226,132.6,1524.75,0
50,61.04,0.0018,132.7,2380.86,0
78,97.91,0.7609,97.6,1891.66,0
75,77.92,0.6008,120.62,1525.7,0
9,90.8,0.0688,111.2,1445.64,0
34,64.09,2.0967,90.07,1686.9,0
76,73.48,0.4683,108.24,1316.12,0
99,94.73,0.3474,84.51,1431.58,0
35,72.83,0.2408,82.4,914.54,0
1,91.85,1.1447,109.54,1527.26,0
40,80.81,0.1398,109.78,1534.88,0
64,59.41,0.1683,153.88,1336.86,0
22,74.76,0.0653,96.89,1635.42,0
60,89.72,0.7117,89.42,1537.34,0
64,85.04,0.4526,118.46,1340.46,0
93,74.4,0.4696,99.5,1746.91,0
72,46.62,0.1233,87.05,1446.09,0
11,48.06,0.5266,88.28,1185.75,0
14,51.25,0.7251,96.41,971.61,0
60,67.34,0.2215,121.09,1930.62,0
30,69.34,0.8081,108.63,1537.77,0
35,52.87,0.2145,83.33,1525.05,0
85,90.34,0.7097,136.69,1486.86,0
37,56.04,0.0172,81.85,1865.41,0
5,54.44,0.4005,85.25,1542.78,0
83,76.32,1.7454,123.34,1964.41,0
78,89.61,1.9881,129.95,1543.74,0
26,105.82,0.1655,107.07,697.59,0
62,83.74,0.2912,74.19,1880.06,0
4,98.7,0.0325,101.94,1594.58,0
89,56.82,1.0331,72.66,1347.93,0
42,107.4,0.4203,149.69,1422.98,0
89,47.08,0.2431,105.74,1407.68,1
18,67.44,0.0598,116.03,1127.54,0
40,83.41,1.4665,92.59,1763.17,0
72,50.92,0.3777,136.11,1366.24,0
39,61.09,0.1663,89.95,1239.56,0
14,58.71,0.2156,82.82,2789.66,0
32,70.35,0.1578,106.1,1154.09,0
51,96.32,0.4604,117.6,1473.66,0
38,75.25,1.3294,142.57,809.85,0
97,68.05,0.9714,132.29,1876.29,0
23,31.74,0.3084,123.9,1415.27,0
63,82.0,0.8758,86.3,1745.08,0
15,86.85,0.275,85.87,1217.02,0
97,49.5,0.1454,82.44,1015.3,0
25,74.0,2.0496,96.99,1276.2,0
17,77.9,0.1811,61.73,1903.64,0
97,89.47,0.1956,127.31,1673.16,0
66,64.13,2.2875,79.51,1015.07,0
78,61.87,0.0719,77.04,774.13,0
53,68.15,0.7147,91.88,1403.63,0
51,94.27,1.373,73.15,1827.71,0
39,90.66,0.3585,112.89,1272.44,0
51,74.68,0.0013,80.68,1822.89,0
70,90.3,0.235,110.03,1538.09,0
6,39.47,0.0591,118.5,2025.83,0
67,86.87,0.2691,89.01,1296.39,0
7,58.22,0.7804,85.65,1481.99,0
51,101.51,0.2888,83.96,1303.44,0
72,59.04,0.2828,78.36,1795.61,0
42,62.21,0.4069,91.59,1677.25,0
64,83.44,0.4358,101.35,990.47,0
15,84.88,0.97,72.34,1707.65,1
29,68.31,0.1843,87.16,1053.3,0
33,80.57,0.8621,103.16,1226.63,0
94,82.43,0.4173,100.69,1723.71,0
27,80.9,0.1787,50.0,1123.66,0
36,68.93,0.1749,112.67,1388.58,0
29,82.58,0.224,124.77,1727.82,0
38,96.1,0.4873,88.55,1624.56,0
57,56.62,0.1312,65.3,1607.02,1
97,62.4,1.265,84.71,1737.54,0
27,75.41,0.4277,84.12,1892.11,0
55,59.16,1.263,124.0,1127.84,0
33,47.95,0.0238,78.13,1599.97,0
68,91.4,0.2097,92.84,1789.36,0
86,41.57,0.0115,133.56,1730.36,0
66,68.96,0.1589,103.22,1452.2,0
10,86.38,0.9903,103.91,1434.87,0
5,79.0,0.0186,97.98,1747.3,0
74,69.19,0.2865,119.55,1564.21,0
97,58.54,0.0625,108.08,1828.24,0
38,80.16,0.2696,137.07,1532.96,0
13,60.17,0.9127,139.25,1387.93,0
31,78.99,0.4878,106.27,970.96,0
47,77.11,0.6673,99.26,1430.87,0
100,77.27,0.2147,103.27,1130.71,0
88,65.4,1.4448,88.67,951.14,0
52,105.53,0.6177,102.67,1240.34,0
56,80.37,0.2739,71.16,1710.93,0
15,70.82,0.278,85.76,1427.44,0
29,78.96,1.2547,115.73,1553.45,0
8,63.38,0.4295,110.76,1702.08,0
5,69.21,0.6127,97.45,1489.26,0
29,110.88,0.2698,108.38,1293.6,0
47,63.49,0.1266,130.12,1366.17,0
68,73.83,0.6429,92.29,1731.73,0
76,68.16,0.468,71.3,1492.14,0
45,59.41,0.3479,112.54,736.73,0
2,81.32,0.4891,110.73,1394.06,1
27,75.55,0.1168,115.19,1659.5,0
95,88.67,0.7898,76.06,1554.86,0
36,87.16,1.4798,70.0,1193.84,0
36,88.51,1.1087,105.3,1276.17,0
26,61.23,0.1939,103.9,915.41,0
43,84.61,0.2604,92.86,1664.81,0
27,84.98,0.8262,128.93,1686.54,0
69,59.68,0.4521,99.8,1459.98,0
20,70.22,0.3969,124.62,1394.9,0
11,53.16,1.3062,117.56,1175.56,0
74,85.04,0.384,78.2,1599.71,1
38,84.98,0.3617,82.26,1007.34,0
6,96.46,0.0215,74.36,1733.05,0
72,71.57,0.036,108.63,1673.75,0
23,81.77,0.0037,101.96,1850.46,0
47,89.82,1.2223,127.0,1515.1,0
90,63.69,0.2625,111.9,1344.0,0
46,61.41,0.3161,74.04,1629.65,0
12,64.16,0.9334,90.76,1734.28,0
90,69.76,0.4698,57.79,1152.69,0
13,61.94,0.4702,105.87,1479.23,1
62,64.8,0.1759,155.81,1579.61,0
82,88.21,0.8976,102.62,1644.39,0
89,73.55,0.0907,104.02,1394.31,0
97,79.6,0.0273,99.65,1689.31,0
60,66.74,0.1064,107.12,1211.94,0
43,65.75,0.1558,96.88,2105.41,0
76,79.28,0.1659,112.36,1312.69,0
100,76.89,0.5551,84.55,1622.33,0
68,86.67,0.1228,85.38,1334.24,0
5,94.52,0.5645,74.15,1529.4,0
37,64.63,0.0478,99.35,1176.23,0
72,87.92,0.0796,77.88,1822.67,0
92,58.8,0.3555,129.05,1254.78,0
31,106.11,1.2749,91.38,1524.48,0
9,63.21,0.9815,60.62,1480.84,0
51,85.36,1.7329,77.29,1289.5,0
29,58.69,0.5256,102.7,736.45,0
78,72.72,0.5632,113.05,1817.82,0
40,98.19,0.4904,107.08,1543.31,0
41,62.73,0.4875,83.55,977.91,1
86,108.06,0.0796,88.58,926.01,0
11,74.92,0.3923,86.23,1403.38,0
23,89.64,0.2439,111.33,1475.26,0
1,81.04,0.2922,102.33,1435.51,1
46,81.86,0.3707,91.05,1933.18,0
21,53.61,0.0687,86.81,999.13,0
90,67.91,0.2227,89.54,1563.69,0
36,92.94,0.0328,100.17,1693.69,0
54,69.84,1.9478,126.82,1687.34,0
87,77.08,0.0631,103.73,1768.16,0
57,51.79,0.1496,93.27,1535.07,0
1,66.94,1.1095,91.71,1573.84,0
63,91.85,0.3296,134.04,1401.05,0
54,55.76,0.0729,116.49,1047.11,0
55,85.76,0.2424,119.57,1598.64,0
40,77.67,0.0616,114.95,1379.21,0
15,71.46,0.1117,99.0,1276.8,0
21,70.8,0.0267,123.96,1611.75,0
47,67.63,0.2883,70.64,1638.44,0
73,68.97,0.8216,131.02,1288.29,0
53,88.95,0.4409,114.84,1575.0,0
9,68.52,0.4661,109.72,1475.63,0
74,102.11,0.1119,84.86,1556.97,0
52,79.49,0.2107,118.62,1876.07,0
57,66.36,0.9329,122.9,1632.76,0
26,89.6,0.046,85.91,1610.09,0
41,84.36,0.9757,86.52,1234.44,0
35,50.19,0.3305,79.33,1276.7,0
63,59.48,0.9075,110.96,1644.47,1
25,73.27,0.1914,98.04,1023.7,0
90,51.25,0.2069,142.45,1393.08,0
